loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 00:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,10.4,50.7,0,4.9,7.9,77,ENE,1020.0,30.13,0.0,0.0,69,29,9.4,48.9,9.4,48.9,10.4,50.7,4.9,40.8,0,0,0,0,10.0,6.0,7.8,12.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 01:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,10.2,50.4,0,4.0,6.5,77,ENE,1020.0,30.12,0.0,0.0,68,24,9.6,49.3,9.6,49.3,10.2,50.4,4.5,40.1,0,0,0,0,10.0,6.0,6.7,10.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 02:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,10.0,50.0,0,3.6,5.8,81,E,1019.0,30.1,0.0,0.0,67,21,9.6,49.3,9.6,49.3,10.0,50.0,4.2,39.6,0,0,0,0,10.0,6.0,6.0,9.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 03:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,9.8,49.6,0,3.1,5.0,89,E,1019.0,30.09,0.0,0.0,67,23,9.6,49.3,9.6,49.3,9.8,49.6,4.0,39.2,0,0,0,0,10.0,6.0,5.4,8.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 04:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,9.7,49.5,0,3.4,5.4,102,ESE,1018.0,30.07,0.0,0.0,68,20,9.3,48.7,9.3,48.7,9.7,49.5,4.0,39.2,0,0,0,0,10.0,6.0,5.8,9.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 05:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,9.6,49.3,0,2.9,4.7,124,SE,1018.0,30.07,0.0,0.0,68,20,9.4,48.9,9.4,48.9,9.6,49.3,4.1,39.4,0,0,0,0,10.0,6.0,4.9,7.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 06:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,9.4,48.9,0,3.8,6.1,148,SSE,1018.0,30.07,0.0,0.0,70,16,8.7,47.7,8.7,47.7,9.3,48.7,4.1,39.4,0,0,0,0,10.0,6.0,6.7,10.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 07:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,9.1,48.4,0,3.8,6.1,158,SSE,1019.0,30.09,0.0,0.0,71,14,8.4,47.1,8.4,47.1,9.1,48.4,4.2,39.6,0,0,0,0,10.0,6.0,6.7,10.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 08:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,9.0,48.2,1,3.6,5.8,148,SSE,1019.0,30.09,0.0,0.0,71,10,8.3,46.9,8.3,46.9,8.9,48.0,4.1,39.4,0,0,0,0,10.0,6.0,6.3,10.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556982,2023-08-20 15:43,07:46 AM,06:15 PM,09:52 PM,09:52 AM,Waning Gibbous,92,2023-08-04,2023-08-04 09:00,17.0,9.0,12.3,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,10.0,50.0,1,3.6,5.8,145,SE,1019.0,30.09,0.0,0.0,66,7,9.5,49.1,9.5,49.1,10.0,50.0,4.0,39.2,0,0,0,0,10.0,6.0,5.4,8.6
