loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 00:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.2,55.8,0,5.6,9.0,47,NE,1012.0,29.87,0.0,0.0,79,100,12.6,54.7,12.6,54.7,13.2,55.8,9.7,49.5,0,0,0,0,10.0,6.0,11.6,18.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 01:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.2,55.8,0,5.1,8.3,27,NNE,1011.0,29.85,0.0,0.0,81,100,12.7,54.9,12.7,54.9,13.2,55.8,10.0,50.0,0,0,0,0,10.0,6.0,10.5,16.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 02:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.2,55.8,0,5.1,8.3,21,NNE,1010.0,29.84,0.0,0.0,83,7,12.7,54.9,12.7,54.9,13.2,55.8,10.4,50.7,0,0,0,0,10.0,6.0,10.7,17.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 03:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.3,55.9,0,4.7,7.6,14,NNE,1010.0,29.82,0.0,0.0,86,6,13.0,55.4,13.0,55.4,13.3,55.9,11.1,52.0,0,0,0,0,10.0,6.0,9.8,15.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 04:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.3,55.9,0,4.5,7.2,358,N,1010.0,29.81,0.0,0.0,89,26,13.0,55.4,13.0,55.4,13.3,55.9,11.6,52.9,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 05:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.4,56.1,0,3.1,5.0,335,NNW,1010.0,29.81,0.0,0.0,93,38,13.6,56.5,13.6,56.5,13.4,56.1,12.3,54.1,0,0,0,0,10.0,6.0,6.5,10.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 06:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.5,56.3,0,2.0,3.2,293,WNW,1010.0,29.81,0.0,0.0,95,59,14.2,57.6,14.2,57.6,13.5,56.3,12.8,55.0,0,0,0,0,2.0,1.0,4.3,6.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 07:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.7,56.7,0,4.5,7.2,230,SW,1010.0,29.84,0.1,0.0,97,100,13.5,56.3,13.5,56.3,13.7,56.7,13.2,55.8,0,0,0,0,2.0,1.0,8.5,13.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 08:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.8,56.8,0,5.1,8.3,214,SW,1011.0,29.86,0.2,0.01,96,100,13.4,56.1,13.4,56.1,13.8,56.8,13.2,55.8,0,0,0,0,10.0,6.0,8.5,13.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556959,2023-08-20 15:42,08:02 AM,05:52 PM,01:07 PM,12:47 AM,First Quarter,47,2023-06-26,2023-06-26 09:00,14.4,12.9,13.4,Moderate or heavy rain shower,//cdn.weatherapi.com/weather/64x64/day/356.png,1243,3.0,13.8,56.8,1,5.1,8.3,200,SSW,1012.0,29.87,2.5,0.1,96,100,13.4,56.1,13.4,56.1,13.8,56.8,13.1,55.6,0,0,0,0,7.0,4.0,7.8,12.6
