loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 00:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,15.9,60.6,0,5.4,8.6,67,ENE,1014.0,29.96,0.0,0.0,98,100,15.9,60.6,15.9,60.6,15.9,60.6,15.7,60.3,0,0,0,0,0.0,0.0,10.1,16.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 01:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,15.9,60.6,0,4.7,7.6,59,ENE,1014.0,29.94,0.0,0.0,99,100,15.9,60.6,15.9,60.6,15.9,60.6,15.7,60.3,0,0,0,0,0.0,0.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 02:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,16.1,61.0,0,4.7,7.6,32,NNE,1014.0,29.93,0.0,0.0,99,100,16.1,61.0,16.1,61.0,16.1,61.0,15.9,60.6,0,0,0,0,0.0,0.0,9.6,15.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 03:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,16.5,61.7,0,4.7,7.6,3,N,1013.0,29.91,0.1,0.0,99,100,16.5,61.7,16.5,61.7,16.5,61.7,16.3,61.3,0,0,0,0,0.0,0.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 04:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,16.8,62.2,0,4.3,6.8,356,N,1012.0,29.9,2.2,0.09,99,83,16.8,62.2,16.8,62.2,16.8,62.2,16.6,61.9,0,0,0,0,10.0,6.0,8.3,13.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 05:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,16.8,62.2,0,4.5,7.2,12,NNE,1012.0,29.88,1.1,0.04,99,62,16.8,62.2,16.8,62.2,16.8,62.2,16.6,61.9,0,0,0,0,10.0,6.0,8.9,14.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 06:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,16.8,62.2,0,4.7,7.6,14,NNE,1011.0,29.86,2.3,0.09,98,61,16.8,62.2,16.8,62.2,16.8,62.2,16.5,61.7,0,0,0,0,10.0,6.0,9.6,15.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 07:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,16.8,62.2,0,4.9,7.9,10,N,1011.0,29.87,0.5,0.02,98,74,16.8,62.2,16.8,62.2,16.8,62.2,16.5,61.7,0,0,0,0,10.0,6.0,9.8,15.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 08:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,17.3,63.1,1,5.8,9.4,356,N,1012.0,29.87,0.5,0.02,97,81,17.3,63.1,17.3,63.1,17.3,63.1,16.8,62.2,0,0,0,0,9.0,5.0,11.2,18.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 09:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,17.7,63.9,1,7.2,11.5,346,NNW,1012.0,29.87,2.3,0.09,96,84,17.7,63.9,17.7,63.9,17.7,63.9,17.0,62.6,0,0,0,0,10.0,6.0,12.8,20.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 10:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,18.4,65.1,1,7.2,11.5,346,NNW,1012.0,29.87,0.0,0.0,92,33,18.4,65.1,18.4,65.1,18.4,65.1,17.1,62.8,0,0,0,0,10.0,6.0,12.3,19.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 11:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,18.9,66.0,1,7.2,11.5,343,NNW,1012.0,29.87,0.0,0.0,90,80,18.9,66.0,18.9,66.0,18.9,66.0,17.3,63.1,0,0,0,0,10.0,6.0,11.9,19.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 12:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,20.5,68.9,1,7.6,12.2,345,NNW,1011.0,29.85,0.0,0.0,85,42,20.5,68.9,20.5,68.9,20.5,68.9,18.0,64.4,0,0,0,0,10.0,6.0,11.2,18.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 13:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,22.3,72.1,1,8.3,13.3,337,NNW,1010.0,29.83,0.0,0.0,79,52,24.6,76.3,22.3,72.1,24.6,76.3,18.4,65.1,0,0,0,0,10.0,6.0,11.2,18.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556909,2023-08-20 15:41,07:56 AM,05:50 PM,10:51 PM,12:15 PM,Waning Gibbous,80,2023-06-08,2023-06-08 14:00,24.1,15.9,19.4,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,5.0,23.3,73.9,1,8.1,13.0,338,NNW,1009.0,29.79,0.0,0.0,74,39,25.2,77.4,23.3,73.9,25.2,77.4,18.5,65.3,0,0,0,0,10.0,6.0,11.4,18.4
