loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 00:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,10.2,50.4,0,4.7,7.6,231,SW,1025.0,30.25,0.0,0.0,78,3,9.3,48.7,9.3,48.7,10.2,50.4,6.5,43.7,0,0,0,0,10.0,6.0,8.5,13.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 01:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,9.7,49.5,0,3.8,6.1,219,SW,1025.0,30.25,0.0,0.0,79,5,9.1,48.4,9.1,48.4,9.7,49.5,6.2,43.2,0,0,0,0,10.0,6.0,6.7,10.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 02:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,9.3,48.7,0,4.0,6.5,234,SW,1025.0,30.25,0.0,0.0,78,5,8.5,47.3,8.5,47.3,9.3,48.7,5.6,42.1,0,0,0,0,10.0,6.0,7.2,11.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 03:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,9.0,48.2,0,4.5,7.2,232,SW,1024.0,30.25,0.0,0.0,75,0,8.0,46.4,8.0,46.4,9.0,48.2,4.9,40.8,0,0,0,0,10.0,6.0,8.1,13.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 04:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,8.5,47.3,0,4.9,7.9,219,SW,1024.0,30.24,0.0,0.0,72,3,7.3,45.1,7.3,45.1,8.5,47.3,3.7,38.7,0,0,0,0,10.0,6.0,8.7,14.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 05:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,8.1,46.6,0,5.4,8.6,217,SW,1024.0,30.24,0.0,0.0,66,0,6.6,43.9,6.6,43.9,8.1,46.6,2.2,36.0,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 06:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,7.6,45.7,0,5.4,8.6,213,SSW,1024.0,30.25,0.0,0.0,63,0,6.0,42.8,6.0,42.8,7.6,45.7,1.0,33.8,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 07:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,7.2,45.0,0,5.4,8.6,212,SSW,1025.0,30.26,0.0,0.0,63,2,5.6,42.1,5.6,42.1,7.2,45.0,0.7,33.3,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 08:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,6.9,44.4,0,5.1,8.3,204,SSW,1025.0,30.27,0.0,0.0,66,3,5.3,41.5,5.3,41.5,6.9,44.4,1.0,33.8,0,0,0,0,10.0,6.0,8.9,14.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692557205,2023-08-20 15:46,08:00 AM,05:50 PM,07:37 AM,05:13 PM,Waning Crescent,2,2023-06-17,2023-06-17 09:00,16.2,6.9,10.8,Partly cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,5.0,7.4,45.3,1,4.9,7.9,207,SSW,1025.0,30.28,0.0,0.0,69,4,6.0,42.8,6.0,42.8,7.4,45.3,2.1,35.8,0,0,0,0,10.0,6.0,7.8,12.6
