loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 00:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,14.8,58.6,0,8.7,14.0,260,W,1009.0,29.79,1.3,0.05,95,56,14.0,57.2,14.0,57.2,14.8,58.6,14.0,57.2,0,0,0,0,10.0,6.0,13.6,22.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 01:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,13.9,57.0,0,11.2,18.0,243,WSW,1009.0,29.8,0.3,0.01,92,88,12.5,54.5,12.5,54.5,13.9,57.0,12.7,54.9,0,0,0,0,9.0,5.0,17.9,28.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 02:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,13.0,55.4,0,9.2,14.8,217,SW,1009.0,29.79,0.3,0.01,89,79,11.7,53.1,11.7,53.1,13.0,55.4,11.3,52.3,0,0,0,0,10.0,6.0,15.2,24.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 03:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,12.4,54.3,0,10.3,16.6,229,SW,1010.0,29.84,1.4,0.06,86,86,10.8,51.4,10.8,51.4,12.4,54.3,10.2,50.4,0,0,0,0,10.0,6.0,17.2,27.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 04:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,11.8,53.2,0,9.4,15.1,226,SW,1010.0,29.84,0.0,0.0,86,0,10.1,50.2,10.1,50.2,11.8,53.2,9.5,49.1,0,0,0,0,10.0,6.0,16.1,25.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 05:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,11.3,52.3,0,10.5,16.9,230,SW,1011.0,29.86,0.0,0.0,86,0,9.3,48.7,9.3,48.7,11.3,52.3,9.1,48.4,0,0,0,0,10.0,6.0,18.1,29.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 06:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,11.0,51.8,0,8.5,13.7,234,SW,1012.0,29.89,0.0,0.0,85,0,9.3,48.7,9.3,48.7,11.0,51.8,8.6,47.5,0,0,0,0,10.0,6.0,15.0,24.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 07:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,10.8,51.4,0,9.2,14.8,237,WSW,1013.0,29.91,0.0,0.0,79,0,8.9,48.0,8.9,48.0,10.8,51.4,7.3,45.1,0,0,0,0,10.0,6.0,16.1,25.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 08:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,10.4,50.7,1,9.2,14.8,235,SW,1014.0,29.95,0.0,0.0,72,0,8.5,47.3,8.5,47.3,10.4,50.7,5.6,42.1,0,0,0,0,10.0,6.0,16.6,26.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556988,2023-08-20 15:43,07:39 AM,06:20 PM,04:25 AM,01:55 PM,Waning Crescent,25,2023-08-11,2023-08-11 09:00,16.2,9.3,12.9,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,5.0,11.3,52.3,1,9.2,14.8,240,WSW,1015.0,29.98,0.0,0.0,64,2,9.5,49.1,9.5,49.1,11.3,52.3,4.7,40.5,0,0,0,0,10.0,6.0,14.3,23.0
