loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 00:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,11.8,53.2,0,5.4,8.6,13,NNE,1020.0,30.11,0.0,0.0,66,46,11.0,51.8,11.0,51.8,11.8,53.2,5.6,42.1,0,0,0,0,10.0,6.0,10.7,17.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 01:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,11.8,53.2,0,7.2,11.5,17,NNE,1019.0,30.08,0.0,0.0,64,46,10.6,51.1,10.6,51.1,11.8,53.2,5.2,41.4,0,0,0,0,10.0,6.0,13.9,22.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 02:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,11.9,53.4,0,7.4,11.9,13,NNE,1018.0,30.06,0.0,0.0,62,36,10.6,51.1,10.6,51.1,11.9,53.4,4.9,40.8,0,0,0,0,10.0,6.0,13.6,22.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 03:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,11.7,53.1,0,6.3,10.1,7,N,1017.0,30.04,0.0,0.0,63,48,10.7,51.3,10.7,51.3,11.7,53.1,4.9,40.8,0,0,0,0,10.0,6.0,11.9,19.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 04:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,11.7,53.1,0,5.6,9.0,8,N,1017.0,30.03,0.0,0.0,64,47,10.8,51.4,10.8,51.4,11.7,53.1,5.1,41.2,0,0,0,0,10.0,6.0,10.5,16.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 05:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,12.1,53.8,0,3.8,6.1,358,N,1017.0,30.02,0.0,0.0,65,98,11.9,53.4,11.9,53.4,12.1,53.8,5.7,42.3,0,0,0,0,10.0,6.0,6.7,10.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 06:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,12.2,54.0,0,4.5,7.2,8,N,1016.0,30.0,0.0,0.0,68,74,11.7,53.1,11.7,53.1,12.2,54.0,6.4,43.5,0,0,0,0,10.0,6.0,8.3,13.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 07:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,12.0,53.6,0,4.5,7.2,8,N,1016.0,30.0,0.0,0.0,73,79,11.5,52.7,11.5,52.7,12.0,53.6,7.3,45.1,0,0,0,0,10.0,6.0,8.7,14.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 08:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,12.1,53.8,1,4.9,7.9,8,N,1016.0,30.0,0.0,0.0,78,88,11.5,52.7,11.5,52.7,12.1,53.8,8.4,47.1,0,0,0,0,10.0,6.0,9.6,15.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 09:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,13.0,55.4,1,5.4,8.6,9,N,1016.0,30.0,0.0,0.0,80,69,12.4,54.3,12.4,54.3,13.0,55.4,9.7,49.5,0,0,0,0,10.0,6.0,9.6,15.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 10:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,14.7,58.5,1,6.9,11.2,8,N,1015.0,29.98,0.0,0.0,81,70,14.1,57.4,14.1,57.4,14.7,58.5,11.4,52.5,0,0,0,0,10.0,6.0,10.5,16.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 11:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,16.0,60.8,1,6.3,10.1,357,N,1015.0,29.98,0.0,0.0,82,68,16.0,60.8,16.0,60.8,16.0,60.8,13.0,55.4,0,0,0,0,10.0,6.0,8.7,14.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 12:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,16.2,61.2,1,4.5,7.2,3,N,1015.0,29.97,0.0,0.0,86,89,16.2,61.2,16.2,61.2,16.2,61.2,13.8,56.8,0,0,0,0,10.0,6.0,6.5,10.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556908,2023-08-20 15:41,07:55 AM,05:50 PM,08:23 PM,10:40 AM,Waning Gibbous,95,2023-06-06,2023-06-06 13:00,19.1,11.7,15.2,Overcast,//cdn.weatherapi.com/weather/64x64/day/122.png,1009,4.0,16.7,62.1,1,3.6,5.8,14,NNE,1014.0,29.94,0.0,0.0,87,85,16.7,62.1,16.7,62.1,16.7,62.1,14.5,58.1,0,0,0,0,10.0,6.0,5.4,8.6
