loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 00:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.6,51.1,0,9.8,15.8,95,E,1019.0,30.09,0.0,0.0,75,39,8.6,47.5,8.6,47.5,10.6,51.1,6.3,43.3,0,0,0,0,10.0,6.0,14.5,23.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 01:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.6,51.1,0,10.1,16.2,102,ESE,1019.0,30.08,0.0,0.0,75,30,8.5,47.3,8.5,47.3,10.6,51.1,6.4,43.5,0,0,0,0,10.0,6.0,14.8,23.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 02:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.3,50.5,0,9.6,15.5,98,E,1018.0,30.07,0.0,0.0,77,37,8.2,46.8,8.2,46.8,10.3,50.5,6.4,43.5,0,0,0,0,10.0,6.0,14.5,23.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 03:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.4,50.7,0,10.3,16.6,91,E,1018.0,30.06,0.0,0.0,76,19,8.2,46.8,8.2,46.8,10.4,50.7,6.5,43.7,0,0,0,0,10.0,6.0,15.2,24.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 04:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.3,50.5,0,10.1,16.2,96,E,1018.0,30.06,0.0,0.0,76,22,8.1,46.6,8.1,46.6,10.3,50.5,6.2,43.2,0,0,0,0,10.0,6.0,15.2,24.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 05:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.3,50.5,0,8.5,13.7,97,E,1018.0,30.06,0.0,0.0,75,51,8.4,47.1,8.4,47.1,10.3,50.5,6.1,43.0,0,0,0,0,10.0,6.0,12.8,20.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 06:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.1,50.2,0,8.1,13.0,93,E,1018.0,30.06,0.0,0.0,75,45,8.3,46.9,8.3,46.9,10.1,50.2,5.8,42.4,0,0,0,0,10.0,6.0,12.3,19.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 07:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.1,50.2,0,8.3,13.3,92,E,1018.0,30.06,0.0,0.0,74,66,8.2,46.8,8.2,46.8,10.1,50.2,5.7,42.3,0,0,0,0,10.0,6.0,12.8,20.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 08:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.2,50.4,0,7.8,12.6,93,E,1018.0,30.07,0.0,0.0,73,49,8.5,47.3,8.5,47.3,10.2,50.4,5.7,42.3,0,0,0,0,10.0,6.0,12.1,19.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 09:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,10.6,51.1,1,7.8,12.6,88,E,1018.0,30.07,0.0,0.0,72,47,9.0,48.2,9.0,48.2,10.6,51.1,5.7,42.3,0,0,0,0,10.0,6.0,11.4,18.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 10:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,11.4,52.5,1,7.6,12.2,86,E,1019.0,30.09,0.0,0.0,68,44,10.0,50.0,10.0,50.0,11.4,52.5,5.7,42.3,0,0,0,0,10.0,6.0,10.3,16.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 11:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,12.1,53.8,1,7.8,12.6,86,E,1020.0,30.11,0.0,0.0,65,60,10.8,51.4,10.8,51.4,12.1,53.8,5.7,42.3,0,0,0,0,10.0,6.0,10.1,16.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 12:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,12.3,54.1,1,7.8,12.6,84,E,1020.0,30.11,0.0,0.0,64,63,11.0,51.8,11.0,51.8,12.3,54.1,5.6,42.1,0,0,0,0,10.0,6.0,10.1,16.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556962,2023-08-20 15:42,08:01 AM,05:58 PM,No moonrise,11:53 AM,Waning Gibbous,73,2023-07-08,2023-07-08 13:00,13.8,10.1,11.5,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,3.0,12.6,54.7,1,8.5,13.7,85,E,1019.0,30.09,0.0,0.0,63,72,11.3,52.3,11.3,52.3,12.6,54.7,5.8,42.4,0,0,0,0,10.0,6.0,10.5,16.9
