loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 00:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,15.9,60.6,0,1.1,1.8,203,SSW,1015.0,29.97,3.4,0.13,97,100,15.9,60.6,15.9,60.6,15.9,60.6,15.5,59.9,0,0,0,0,7.0,4.0,1.8,2.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 01:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,16.0,60.8,0,1.1,1.8,222,SW,1015.0,29.97,0.3,0.01,98,100,16.0,60.8,16.0,60.8,16.0,60.8,15.6,60.1,0,0,0,0,10.0,6.0,1.8,2.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 02:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,16.0,60.8,0,3.8,6.1,217,SW,1016.0,29.99,1.1,0.04,98,100,16.0,60.8,16.0,60.8,16.0,60.8,15.7,60.3,0,0,0,0,10.0,6.0,7.2,11.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 03:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,16.0,60.8,0,3.8,6.1,213,SSW,1016.0,30.0,2.7,0.11,98,100,16.0,60.8,16.0,60.8,16.0,60.8,15.7,60.3,0,0,0,0,7.0,4.0,7.2,11.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 04:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,16.0,60.8,0,3.6,5.8,185,S,1016.0,30.0,0.1,0.0,98,100,16.0,60.8,16.0,60.8,16.0,60.8,15.6,60.1,0,0,0,0,0.0,0.0,5.4,8.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 05:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,15.8,60.4,0,4.3,6.8,199,SSW,1017.0,30.02,0.1,0.0,98,100,15.8,60.4,15.8,60.4,15.8,60.4,15.4,59.7,0,0,0,0,0.0,0.0,6.3,10.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 06:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,15.9,60.6,0,6.3,10.1,208,SSW,1017.0,30.04,0.1,0.0,96,100,15.9,60.6,15.9,60.6,15.9,60.6,15.3,59.5,0,0,0,0,2.0,1.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 07:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,16.0,60.8,0,10.7,17.3,202,SSW,1018.0,30.07,0.0,0.0,90,93,16.0,60.8,16.0,60.8,16.0,60.8,14.3,57.7,0,0,0,0,10.0,6.0,16.1,25.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 08:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,15.6,60.1,1,6.9,11.2,195,SSW,1019.0,30.1,0.0,0.0,91,24,15.6,60.1,15.6,60.1,15.6,60.1,14.2,57.6,0,0,0,0,10.0,6.0,10.7,17.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 09:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,15.3,59.5,1,5.1,8.3,206,SSW,1020.0,30.12,0.0,0.0,92,14,15.3,59.5,15.3,59.5,15.3,59.5,14.0,57.2,0,0,0,0,10.0,6.0,8.1,13.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 10:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,16.1,61.0,1,7.8,12.6,201,SSW,1021.0,30.15,0.0,0.0,87,10,16.1,61.0,16.1,61.0,16.1,61.0,13.9,57.0,0,0,0,0,10.0,6.0,10.7,17.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 11:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,17.3,63.1,1,8.7,14.0,198,SSW,1022.0,30.17,0.0,0.0,79,3,17.3,63.1,17.3,63.1,17.3,63.1,13.6,56.5,0,0,0,0,10.0,6.0,10.3,16.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 12:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,18.0,64.4,1,8.3,13.3,203,SSW,1022.0,30.17,0.0,0.0,71,4,18.0,64.4,18.0,64.4,18.0,64.4,12.7,54.9,0,0,0,0,10.0,6.0,9.6,15.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556907,2023-08-20 15:41,07:54 AM,05:51 PM,06:11 PM,08:29 AM,Full Moon,100,2023-06-04,2023-06-04 13:00,18.3,11.3,15.6,Mist,//cdn.weatherapi.com/weather/64x64/day/143.png,1030,4.0,18.3,64.9,1,8.5,13.7,202,SSW,1022.0,30.17,0.0,0.0,63,5,18.3,64.9,18.3,64.9,18.3,64.9,11.2,52.2,0,0,0,0,10.0,6.0,9.8,15.8
