loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 00:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,14.2,57.6,0,11.4,18.4,138,SE,1022.0,30.18,0.0,0.0,42,68,12.8,55.0,12.8,55.0,14.2,57.6,1.6,34.9,0,0,0,0,10.0,6.0,15.7,25.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 01:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,13.6,56.5,0,11.4,18.4,140,SE,1022.0,30.19,0.0,0.0,43,46,12.1,53.8,12.1,53.8,13.6,56.5,1.2,34.2,0,0,0,0,10.0,6.0,15.4,24.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 02:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,13.0,55.4,0,11.6,18.7,140,SE,1023.0,30.2,0.0,0.0,46,45,11.3,52.3,11.3,52.3,13.0,55.4,1.7,35.1,0,0,0,0,10.0,6.0,15.4,24.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 03:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,12.0,53.6,0,11.6,18.7,141,SE,1023.0,30.21,0.0,0.0,52,30,10.0,50.0,10.0,50.0,12.0,53.6,2.4,36.3,0,0,0,0,10.0,6.0,15.9,25.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 04:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,11.2,52.2,0,10.7,17.3,138,SE,1023.0,30.22,0.0,0.0,54,19,9.2,48.6,9.2,48.6,11.2,52.2,2.3,36.1,0,0,0,0,10.0,6.0,15.0,24.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 05:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,10.6,51.1,0,10.7,17.3,140,SE,1024.0,30.23,0.0,0.0,54,11,8.4,47.1,8.4,47.1,10.6,51.1,1.6,34.9,0,0,0,0,10.0,6.0,15.0,24.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 06:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,10.0,50.0,0,10.1,16.2,143,SE,1024.0,30.24,0.0,0.0,51,8,7.8,46.0,7.8,46.0,10.0,50.0,0.4,32.7,0,0,0,0,10.0,6.0,13.9,22.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 07:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,9.3,48.7,0,9.4,15.1,139,SE,1025.0,30.26,0.0,0.0,52,5,7.0,44.6,7.0,44.6,9.3,48.7,-0.1,31.8,0,0,0,0,10.0,6.0,13.2,21.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 08:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,8.8,47.8,1,9.2,14.8,136,SE,1025.0,30.27,0.0,0.0,54,4,6.5,43.7,6.5,43.7,8.8,47.8,-0.1,31.8,0,0,0,0,10.0,6.0,13.0,20.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556977,2023-08-20 15:42,07:47 AM,06:14 PM,08:40 PM,09:19 AM,Waning Gibbous,98,2023-08-03,2023-08-03 09:00,14.3,8.8,11.8,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,9.0,48.2,1,9.8,15.8,134,SE,1025.0,30.28,0.0,0.0,53,3,6.6,43.9,6.6,43.9,9.0,48.2,-0.2,31.6,0,0,0,0,10.0,6.0,13.4,21.6
