loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 00:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,16.2,61.2,0,6.7,10.8,27,NNE,1014.0,29.93,0.0,0.0,86,10,16.2,61.2,16.2,61.2,16.2,61.2,13.8,56.8,0,0,0,0,10.0,6.0,14.1,22.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 01:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,15.8,60.4,0,5.8,9.4,32,NNE,1014.0,29.93,0.0,0.0,88,11,15.8,60.4,15.8,60.4,15.8,60.4,13.8,56.8,0,0,0,0,10.0,6.0,12.3,19.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 02:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,15.5,59.9,0,6.0,9.7,36,NE,1013.0,29.92,0.0,0.0,89,9,15.5,59.9,15.5,59.9,15.5,59.9,13.7,56.7,0,0,0,0,10.0,6.0,12.8,20.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 03:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,15.4,59.7,0,6.0,9.7,23,NNE,1013.0,29.93,0.0,0.0,90,8,15.4,59.7,15.4,59.7,15.4,59.7,13.7,56.7,0,0,0,0,10.0,6.0,12.5,20.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 04:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,15.2,59.4,0,5.8,9.4,19,NNE,1013.0,29.92,0.0,0.0,90,15,15.2,59.4,15.2,59.4,15.2,59.4,13.6,56.5,0,0,0,0,10.0,6.0,12.3,19.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 05:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,15.1,59.2,0,5.8,9.4,21,NNE,1013.0,29.91,0.0,0.0,90,46,15.1,59.2,15.1,59.2,15.1,59.2,13.5,56.3,0,0,0,0,10.0,6.0,12.3,19.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 06:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,15.6,60.1,0,6.9,11.2,20,NNE,1012.0,29.89,0.0,0.0,88,43,15.6,60.1,15.6,60.1,15.6,60.1,13.5,56.3,0,0,0,0,10.0,6.0,14.5,23.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 07:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,15.9,60.6,0,7.6,12.2,15,NNE,1012.0,29.89,0.0,0.0,85,44,15.9,60.6,15.9,60.6,15.9,60.6,13.4,56.1,0,0,0,0,10.0,6.0,15.7,25.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 08:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,16.0,60.8,0,8.1,13.0,14,NNE,1012.0,29.89,0.0,0.0,84,49,16.0,60.8,16.0,60.8,16.0,60.8,13.3,55.9,0,0,0,0,10.0,6.0,16.6,26.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556960,2023-08-20 15:42,08:02 AM,05:56 PM,07:17 PM,09:22 AM,Waning Gibbous,99,2023-07-04,2023-07-04 09:00,19.9,15.1,17.1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,4.0,16.6,61.9,1,8.3,13.3,8,N,1012.0,29.9,0.0,0.0,80,46,16.6,61.9,16.6,61.9,16.6,61.9,13.2,55.8,0,0,0,0,10.0,6.0,16.8,27.0
