loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 00:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,8.3,46.9,0,4.9,7.9,2,N,1028.0,30.35,0.0,0.0,69,4,7.0,44.6,7.0,44.6,8.3,46.9,3.0,37.4,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 01:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,8.1,46.6,0,4.9,7.9,3,N,1027.0,30.34,0.0,0.0,71,5,6.8,44.2,6.8,44.2,8.1,46.6,3.2,37.8,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 02:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,7.8,46.0,0,4.9,7.9,355,N,1027.0,30.34,0.0,0.0,73,7,6.4,43.5,6.4,43.5,7.8,46.0,3.2,37.8,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 03:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,7.5,45.5,0,4.3,6.8,345,NNW,1027.0,30.33,0.0,0.0,74,11,6.4,43.5,6.4,43.5,7.5,45.5,3.1,37.6,0,0,0,0,10.0,6.0,8.1,13.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 04:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,7.2,45.0,0,3.8,6.1,333,NNW,1027.0,30.32,0.0,0.0,74,12,6.2,43.2,6.2,43.2,7.2,45.0,2.8,37.0,0,0,0,0,10.0,6.0,7.2,11.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 05:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,6.9,44.4,0,3.8,6.1,336,NNW,1027.0,30.32,0.0,0.0,74,9,5.9,42.6,5.9,42.6,6.9,44.4,2.7,36.9,0,0,0,0,10.0,6.0,7.4,11.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 06:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,6.7,44.1,0,4.0,6.5,338,NNW,1027.0,30.31,0.0,0.0,76,9,5.5,41.9,5.5,41.9,6.7,44.1,2.7,36.9,0,0,0,0,10.0,6.0,7.6,12.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 07:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,6.6,43.9,0,4.0,6.5,342,NNW,1027.0,30.32,0.0,0.0,77,10,5.4,41.7,5.4,41.7,6.6,43.9,2.9,37.2,0,0,0,0,10.0,6.0,7.6,12.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 08:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,6.4,43.5,1,3.1,5.0,339,NNW,1027.0,30.33,0.0,0.0,78,10,5.7,42.3,5.7,42.3,6.4,43.5,2.9,37.2,0,0,0,0,10.0,6.0,6.0,9.7
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556919,2023-08-20 15:41,07:59 AM,05:50 PM,05:29 AM,03:50 PM,Waning Crescent,10,2023-06-15,2023-06-15 09:00,14.6,6.4,10.1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,4.0,7.2,45.0,1,2.2,3.6,341,NNW,1027.0,30.34,0.0,0.0,75,11,7.1,44.8,7.1,44.8,7.2,45.0,3.1,37.6,0,0,0,0,10.0,6.0,3.8,6.1
