loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 00:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,16.5,61.7,0,4.0,6.5,282,WNW,1013.0,29.91,0.3,0.01,89,86,16.5,61.7,16.5,61.7,16.5,61.7,14.7,58.5,0,0,0,0,9.0,5.0,7.8,12.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 01:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.8,60.4,0,3.4,5.4,288,WNW,1013.0,29.91,0.0,0.0,93,41,15.8,60.4,15.8,60.4,15.8,60.4,14.7,58.5,0,0,0,0,10.0,6.0,6.9,11.2
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 02:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.7,60.3,0,4.0,6.5,256,WSW,1013.0,29.92,0.2,0.01,92,86,15.7,60.3,15.7,60.3,15.7,60.3,14.4,57.9,0,0,0,0,10.0,6.0,8.1,13.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 03:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.6,60.1,0,3.8,6.1,222,SW,1014.0,29.93,0.0,0.0,92,88,15.6,60.1,15.6,60.1,15.6,60.1,14.3,57.7,0,0,0,0,10.0,6.0,7.4,11.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 04:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.5,59.9,0,4.3,6.8,195,SSW,1013.0,29.92,0.0,0.0,92,97,15.5,59.9,15.5,59.9,15.5,59.9,14.2,57.6,0,0,0,0,10.0,6.0,8.1,13.0
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 05:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.5,59.9,0,5.8,9.4,181,S,1014.0,29.93,0.0,0.0,92,88,15.5,59.9,15.5,59.9,15.5,59.9,14.2,57.6,0,0,0,0,10.0,6.0,10.3,16.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 06:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.3,59.5,0,6.3,10.1,167,SSE,1014.0,29.94,0.0,0.0,94,55,15.3,59.5,15.3,59.5,15.3,59.5,14.3,57.7,0,0,0,0,10.0,6.0,10.5,16.9
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 07:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.3,59.5,0,6.0,9.7,155,SSE,1015.0,29.97,0.0,0.0,95,76,15.3,59.5,15.3,59.5,15.3,59.5,14.4,57.9,0,0,0,0,2.0,1.0,9.6,15.5
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 08:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.2,59.4,0,6.7,10.8,140,SE,1015.0,29.98,0.0,0.0,95,72,15.2,59.4,15.2,59.4,15.2,59.4,14.4,57.9,0,0,0,0,2.0,1.0,10.7,17.3
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556961,2023-08-20 15:42,08:02 AM,05:56 PM,08:33 PM,10:09 AM,Waning Gibbous,96,2023-07-05,2023-07-05 09:00,18.1,14.3,16.0,Light rain shower,//cdn.weatherapi.com/weather/64x64/day/353.png,1240,4.0,15.1,59.2,1,6.3,10.1,137,SE,1016.0,30.0,0.0,0.0,94,61,15.1,59.2,15.1,59.2,15.1,59.2,14.1,57.4,0,0,0,0,9.0,5.0,9.8,15.8
