loc_name,loc_region,loc_country,loc_lat,loc_lon,loc_tz_id,loc_localtime_epoch,loc_localtime,astro_sunrise,astro_sunset,astro_moonrise,astro_moonset,astro_moon_phase,astro_moon_illumination,date,hour_time,day_maxtemp_c,day_mintemp_c,day_avgtemp_c,day_condition_text,day_condition_icon,day_condition_code,day_uv,hour_temp_c,hour_temp_f,hour_is_day,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 00:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,18.2,64.8,0,4.7,7.6,46,NE,1014.0,29.93,0.0,0.0,90,7,18.2,64.8,18.2,64.8,18.2,64.8,16.5,61.7,0,0,0,0,10.0,6.0,9.8,15.8
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 01:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,18.0,64.4,0,4.9,7.9,41,NE,1013.0,29.91,0.0,0.0,91,7,18.0,64.4,18.0,64.4,18.0,64.4,16.5,61.7,0,0,0,0,10.0,6.0,10.3,16.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 02:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,17.7,63.9,0,4.9,7.9,32,NNE,1013.0,29.9,0.0,0.0,92,7,17.7,63.9,17.7,63.9,17.7,63.9,16.4,61.5,0,0,0,0,10.0,6.0,10.3,16.6
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 03:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,17.4,63.3,0,4.5,7.2,24,NNE,1012.0,29.89,0.0,0.0,93,7,17.4,63.3,17.4,63.3,17.4,63.3,16.2,61.2,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 04:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,17.3,63.1,0,4.5,7.2,17,NNE,1012.0,29.87,0.0,0.0,93,8,17.3,63.1,17.3,63.1,17.3,63.1,16.2,61.2,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 05:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,17.3,63.1,0,4.5,7.2,11,NNE,1011.0,29.86,0.0,0.0,93,10,17.3,63.1,17.3,63.1,17.3,63.1,16.2,61.2,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 06:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,17.1,62.8,0,4.3,6.8,7,N,1011.0,29.87,0.0,0.0,94,12,17.1,62.8,17.1,62.8,17.1,62.8,16.1,61.0,0,0,0,0,10.0,6.0,8.9,14.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 07:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,17.0,62.6,0,4.5,7.2,3,N,1012.0,29.87,0.0,0.0,94,15,17.0,62.6,17.0,62.6,17.0,62.6,16.0,60.8,0,0,0,0,10.0,6.0,9.4,15.1
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 08:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,16.8,62.2,1,4.3,6.8,356,N,1012.0,29.88,0.0,0.0,94,16,16.8,62.2,16.8,62.2,16.8,62.2,15.8,60.4,0,0,0,0,10.0,6.0,8.9,14.4
Buenos Aires,Distrito Federal,Argentina,-34.63,-58.52,America/Argentina/Buenos_Aires,1692556976,2023-08-20 15:42,07:47 AM,06:14 PM,07:25 PM,08:42 AM,Waning Gibbous,100,2023-08-02,2023-08-02 09:00,29.6,15.0,19.9,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,6.0,17.8,64.0,1,3.8,6.1,351,N,1012.0,29.89,0.0,0.0,88,21,17.8,64.0,17.8,64.0,17.8,64.0,15.8,60.4,0,0,0,0,10.0,6.0,7.8,12.6
